id,CASEHDRDATA_APPSIGNDATEdiff,CASEHDRDATA_DATEISSUEDdiff,CASEHDRDATA_DATERECEIVEDdiff,CASEHDRDATA_EAPPDATARECEIVEDdiff,CASEHDRDATA_RATELOCKEFFECTIVEDATEdiff,CASEHDRDATA_TIMESTAMPdiff,FINANCIALGOALSDATA_TIMESTAMPdiff,issueDatediff,policyAge,policyValue,policyWithdrawals,receivedDatediff,shortId,class,siu.predictedDisposition,siu.score,siu.uc2e,siu.uc7e,siu.uc8e,surrenderCharges,modelType_Anniversary,modelType_Calendar Year End,modelType_Cost Basis Adjustment,modelType_Death Claim,modelType_Death Claim - 10YD,modelType_Death Claim - 5YD,modelType_Death Claim Disbursement,modelType_Free Look Cancel,modelType_Full Surrender,modelType_Partial Surrender,modelType_Pending Death Claim,modelType_Premium,modelType_Renewal Transaction,modelType_Spousal Continuation,modelType_Systematic Withdrawal,productType_RSL - Apollo,productType_RSL - Apollo 93 BV,productType_RSL - Apollo 93 MVA,productType_RSL - Argus MVA,productType_RSL - Deferral,productType_RSL - Elektra 5 6 7,productType_RSL - Eleos,productType_RSL - Eleos 96 MVA,productType_RSL - Keystone,productType_RSL - Reliance Guarantee,ownerType_Organization,ownerType_Person,template_NON-FINANCIAL,template_financial-transaction,template_non-financial-transaction,no_employees
f14df2e9-8465-4998-b30b-832dc1a70d71,-43114,-43114,-43114,-43114,-43114,-43114,-43114,-43114,78.0,0.0,0.0,-43114,2827970,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
f5f79ff5-9293-468d-8e0a-c689fe331c50,-42904,-42904,-42904,-42904,-42904,-42904,-42904,-42904,68.0,0.0,0.0,-42904,2463725,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
f7b8ae26-c7fb-4a12-b161-4ea3d14a4dd5,-43768,-43768,-43768,-43768,-43768,-43768,-43768,-43768,79.0,196799.21,10000.0,-43768,2514908,consistent,1,0.5,1.0,0.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2
f7c400f2-059d-4129-be30-4fb5afc1ff34,-43733,-43733,-43733,-43733,-43733,-43733,-43733,-43733,79.0,0.0,0.0,-43733,2538064,consistent,1,0.3333333333333333,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
f80d894d-2954-4a72-affd-8ca0c4fad399,-43766,-43766,-43766,-43766,-43766,-43766,-43766,-43766,67.0,47127.92,5234.0,-43766,2463137,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
f8ecc151-b6bc-4537-a0c3-6360a45a3834,-43068,-43068,-43068,-43068,-43068,-43068,-43068,-43068,73.0,0.0,0.0,-43068,2821429,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
f8ee7304-1f52-4954-b2e9-e8fc48a536f9,-43656,-43656,-43656,-43656,-43656,-43656,-43656,-43656,85.0,0.0,0.0,-43656,2422775,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
f8f7c548-61ee-4e56-ae3c-bd5b0d04eb9b,-41637,-41637,-41637,-41637,-41637,-41637,-41637,-41637,67.0,0.0,43610.42,-41637,2389251,consistent,1,0.3333333333333333,0.5,0.5,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
f91d210a-9544-40ce-a8a2-17b6bcaf6c8f,-43345,-43345,-43345,-43345,-43345,-43345,-43345,-43345,55.0,246179.77,27302.52,-43345,2537294,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
fa52d801-b3f6-437e-9038-68a4c4816386,-44058,-44058,-44058,-44058,-44058,-44058,-44058,-44058,48.0,40360.27,0.0,-44058,2164567,consistent,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
fb4fc53d-5b66-4462-ac02-2bdf6aa66db6,-43358,-43358,-43358,-43358,-43358,-43358,-43358,-43358,62.0,0.0,6428.01,-43358,2456236,consistent,1,0.5,1.0,0.5,0.0,403.21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
fb84bbc3-e1bc-4f96-a372-67ed86ae1535,-43204,-43204,-43204,-43204,-43204,-43204,-43204,-43204,58.0,29922.1,7147.62,-43204,2590231,inconsistent,1,0.5,1.0,0.5,0.0,206.44,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
fc293f46-8fba-443c-884e-8871e360a08f,-43264,-43264,-43264,-43264,-43264,-43264,-43264,-43264,78.0,130040.08,10000.0,-43264,2535947,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
fc3b66ca-b1fc-4921-a536-dfd37614e459,-43526,-43526,-43526,-43526,-43526,-43526,-43526,-43526,85.0,96762.84,0.0,-43526,2497594,consistent,1,0.3333333333333333,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
fc85db4b-2033-42ac-8503-793b9ee6440c,-43233,-43233,-43233,-43233,-43233,-43233,-43233,-43233,63.0,246593.02,27399.23,-43233,2525444,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
fce93273-a44a-4a95-9f9f-a928bd9b587f,-44347,-44347,-44347,-44347,-44347,-44347,-44347,-44347,78.0,83790.47,0.0,-44347,2524884,consistent,1,0.3333333333333333,0.5,0.5,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
fd8efc4c-e829-4058-aaf9-724ee8d2ae22,-43281,-43281,-43281,-43281,-43281,-43281,-43281,-43281,64.0,42969.62,0.0,-43281,2514947,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
fe0d6bf4-d6a7-40a3-8a6f-060615d009d2,-43465,-43465,-43465,-43465,-43465,-43465,-43465,-43465,40.0,30542.17,3393.58,-43465,2458516,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
feb04d5f-4bf7-4a2a-816f-5d1c3a1b1e49,-44376,-44376,-44376,-44376,-44376,-44376,-44376,-44376,72.0,56462.38,550.0,-44376,2546977,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
fecf9b95-cfc2-4be4-9375-958e3697254b,-42753,-42753,-42753,-42753,-42753,-42753,-42753,-42753,84.0,0.0,0.0,-42753,2509367,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
ff8d7823-7aa8-41d9-a8be-9ef36ab2873b,-43449,-43449,-43449,-43449,-43449,-43449,-43449,-43449,83.0,461396.61,51266.29,-43449,2388932,consistent,1,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3
00793d5e-bc5b-4b7a-8586-2dc64b059877,-41318,-41318,-41318,-41318,-41318,-41318,-41318,-41318,42.0,0.0,348618.05,-41318,2700863,consistent,1,0.5555555555555555,1.0,0.6666666666666666,0.0,6275.12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3
00c372c6-58ab-4bda-bc3f-4c1ca73b6e92,-40204,-40204,-40204,-40204,-40204,-40204,-40204,-40204,70.0,0.0,0.0,-40204,2829118,consistent,1,0.6666666666666666,1.0,0.5,0.5,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
01a58ee2-c38a-4efb-a4fe-5963b2b0685e,-44285,-44285,-44285,-44285,-44285,-44285,-44285,-44285,55.0,56343.1,0.0,-44285,2484551,consistent,1,0.3333333333333333,0.5,0.5,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
0219afe9-4b4b-4758-a3ec-4fb4aed17bfa,-43495,-43495,-43495,-43495,-43495,-43495,-43495,-43495,70.0,0.0,0.0,-43495,2226637,consistent,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
03348aa2-dba7-48d2-86ea-f78fb20bd9cf,-43204,-43204,-43204,-43204,-43204,-43204,-43204,-43204,58.0,241287.41,26809.71,-43204,2586789,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
033a829b-4689-4b0e-abef-c87e544f3eef,-43345,-43345,-43345,-43345,-43345,-43345,-43345,-43345,61.0,98544.48,10000.0,-43345,2485302,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
044901b8-a457-4fad-a783-429a797c4864,-42885,-42885,-42885,-42885,-42885,-42885,-42885,-42885,61.0,178491.56,19832.4,-42885,2534332,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
0655cd7f-3375-407f-8b32-511a755e1c40,-43891,-43891,-43891,-43891,-43891,-43891,-43891,-43891,81.0,10927.05,0.0,-43891,2476949,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
085e33b1-ef6d-4e76-b9ef-363366365ed7,-42910,-42910,-42910,-42910,-42910,-42910,-42910,-42910,67.0,32943.3,0.0,-42910,2512613,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
09257074-632f-4a5f-8c7f-f88ed2012bb8,-43522,-43522,-43522,-43522,-43522,-43522,-43522,-43522,72.0,29787.35,1345.99,-43522,2513134,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
094b8e48-671e-4bc7-8b51-d38e7c62004f,-43281,-43281,-43281,-43281,-43281,-43281,-43281,-43281,80.0,55694.13,6188.24,-43281,2555929,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
09a16eb7-dd49-4f8a-88aa-4d9aeb870738,-44073,-44073,-44073,-44073,-44073,-44073,-44073,-44073,85.0,275329.43,0.0,-44073,2588498,consistent,1,0.3333333333333333,0.5,0.5,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
09f490bd-00de-4616-a69b-23655354b71a,-43422,-43422,-43422,-43422,-43422,-43422,-43422,-43422,71.0,0.0,0.0,-43422,2474803,consistent,1,0.3333333333333333,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
0abdc323-4e7f-4cd8-aaab-39cb2cfa7aa7,-43449,-43449,-43449,-43449,-43449,-43449,-43449,-43449,71.0,43581.72,0.0,-43449,2431606,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
0b2c243b-8af5-481e-9787-bd98a6509fd8,-43904,-43904,-43904,-43904,-43904,-43904,-43904,-43904,62.0,32667.84,3600.0,-43904,2569939,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
0bf6fd0a-cac5-4f2e-a98e-266055b4713f,-43228,-43228,-43228,-43228,-43228,-43228,-43228,-43228,70.0,0.0,0.0,-43228,2457897,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
0c737ac6-fc25-4eb4-a817-344a2f9697a1,-43351,-43351,-43351,-43351,-43351,-43351,-43351,-43351,71.0,0.0,0.0,-43351,2262893,consistent,1,0.16666666666666666,0.0,0.0,0.5,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
0cac3658-a988-4b51-af8a-6a385465a3b4,-41709,-41709,-41709,-41709,-41709,-41709,-41709,-41709,71.0,0.0,9120.09,-41709,2699453,consistent,1,0.6666666666666666,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
0d828eb1-bba9-4fea-afcb-cc497bbbd7c1,-38536,-38536,-38536,-38536,-38536,-38536,-38536,-38536,66.0,0.0,0.0,-38536,2829115,consistent,1,0.6666666666666666,1.0,0.5,0.5,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
0dbcb8c2-19bf-4950-ad26-dec25f029412,-43296,-43296,-43296,-43296,-43296,-43296,-43296,-43296,85.0,0.0,0.0,-43296,2511453,consistent,1,0.3333333333333333,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
0e14bb4d-7dd1-47b0-935b-92f16c55f15c,-43418,-43418,-43418,-43418,-43418,-43418,-43418,-43418,62.0,82826.68,9193.0,-43418,2502495,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
0e44c1f7-27ba-4d9c-af9a-5b2430f475f5,-43646,-43646,-43646,-43646,-43646,-43646,-43646,-43646,61.0,156727.46,17401.91,-43646,2249195,inconsistent,1,0.3333333333333333,0.5,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
0f59e5df-0de8-4d1c-9c47-421afdc5962c,-42717,-42717,-42717,-42717,-42717,-42717,-42717,-42717,68.0,0.0,93087.04,-42717,2697386,consistent,1,0.5555555555555555,1.0,0.6666666666666666,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3
0fb1c714-0782-482b-a867-4f04a8890fd8,-43716,-43716,-43716,-43716,-43716,-43716,-43716,-43716,82.0,0.0,0.0,-43716,2251838,consistent,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
10055aca-9a8c-4cd0-a0d5-1dad027696ab,-44177,-44177,-44177,-44177,-44177,-44177,-44177,-44177,74.0,0.0,0.0,-44177,2534808,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
118148f6-750e-43f8-8fa4-d6d253fbe289,-43894,-43894,-43894,-43894,-43894,-43894,-43894,-43894,73.0,0.0,0.0,-43894,2266192,consistent,1,0.16666666666666666,0.0,0.0,0.5,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
11fd6828-1043-4245-b67d-83b5d825b923,-42946,-42946,-42946,-42946,-42946,-42946,-42946,-42946,57.0,0.0,11883.91,-42946,2629995,consistent,1,0.5,1.0,0.5,0.0,534.78,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
142e2374-2248-4076-9a21-37d7e35382c5,-43276,-43276,-43276,-43276,-43276,-43276,-43276,-43276,71.0,177435.24,19715.03,-43276,2603750,inconsistent,1,0.5,1.0,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
14feeba0-c8cd-431c-94af-bcc5b2fae39e,-42991,-42991,-42991,-42991,-42991,-42991,-42991,-42991,80.0,190020.48,21113.39,-42991,2463173,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
171f8b04-eeef-4761-b848-3a1958bb58dc,-43264,-43264,-43264,-43264,-43264,-43264,-43264,-43264,70.0,29214.57,4525.09,-43264,2487955,inconsistent,1,0.5,1.0,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
1787a087-32dc-4c6d-9af3-6f4d2a46a354,-42977,-42977,-42977,-42977,-42977,-42977,-42977,-42977,73.0,98174.36,0.0,-42977,2463165,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
17aaef64-6d7d-4e45-b003-305ff29f2d3e,-43214,-43214,-43214,-43214,-43214,-43214,-43214,-43214,70.0,18489.11,3141.4,-43214,2549219,consistent,1,0.5,1.0,0.5,0.0,157.89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
18d7093e-95c2-4548-aebb-7e6f53a19cb0,-43311,-43311,-43311,-43311,-43311,-43311,-43311,-43311,51.0,0.0,17811.72,-43311,2414034,consistent,1,0.5,1.0,0.5,0.0,1278.44,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
198e2a4a-4b18-4423-9c1c-b98b9c0ca9ed,-43114,-43114,-43114,-43114,-43114,-43114,-43114,-43114,72.0,61578.57,6835.0,-43114,2424374,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
1a226539-fd18-4b28-a42b-687a235fd590,-43537,-43537,-43537,-43537,-43537,-43537,-43537,-43537,70.0,59187.33,6628.12,-43537,2434916,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
1c94dab8-7462-479d-9598-07b8e8c38794,-44388,-44388,-44388,-44388,-44388,-44388,-44388,-44388,54.0,23982.25,0.0,-44388,2560833,consistent,1,0.16666666666666666,0.5,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
1cdcde2e-f429-459d-9a56-99e17732cb84,-44219,-44219,-44219,-44219,-44219,-44219,-44219,-44219,74.0,0.0,0.0,-44219,2684217,consistent,1,0.3333333333333333,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
1daf4002-854e-4b0d-b057-479a8dbc237a,-44058,-44058,-44058,-44058,-44058,-44058,-44058,-44058,64.0,72578.82,8000.0,-44058,2463116,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
1df0479b-aa00-4b79-8338-c50d9322548b,-43211,-43211,-43211,-43211,-43211,-43211,-43211,-43211,69.0,56738.93,6304.33,-43211,2559827,inconsistent,1,0.5,1.0,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
1e03421e-c041-4134-85cd-7ed34a5f8e2a,-41953,-41953,-41953,-41953,-41953,-41953,-41953,-41953,60.0,0.0,14213.73,-41953,2826712,consistent,1,0.6666666666666666,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
1e560f4c-0902-4662-8f6b-d709171ec23f,-43711,-43711,-43711,-43711,-43711,-43711,-43711,-43711,84.0,0.0,0.0,-43711,2539050,consistent,1,0.3333333333333333,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
1f9dd8ef-bd88-44a0-a7a8-99b6300e3d16,-43281,-43281,-43281,-43281,-43281,-43281,-43281,-43281,67.0,584749.47,40000.0,-43281,2596216,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
22058eb4-92e1-414e-bd83-d4ec79ce5e1d,-43877,-43877,-43877,-43877,-43877,-43877,-43877,-43877,85.0,20973.4,1641.98,-43877,2485911,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
22162f5a-25f5-4f5e-b3a5-60f488f3feca,-44044,-44044,-44044,-44044,-44044,-44044,-44044,-44044,41.0,100975.61,1921.71,-44044,2587632,consistent,1,0.3333333333333333,0.5,0.5,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
22f6f460-9d51-4ea4-b801-b9f168ba7fa1,-44227,-44227,-44227,-44227,-44227,-44227,-44227,-44227,82.0,11834.71,0.0,-44227,2415114,consistent,1,0.16666666666666666,0.5,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
23dea2d6-f4d8-4fa1-a4b6-45dc53c4dcbd,-43843,-43843,-43843,-43843,-43843,-43843,-43843,-43843,85.0,0.0,0.0,-43843,2485907,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2
24052110-88f6-4319-95f9-f5b97318777c,-42960,-42960,-42960,-42960,-42960,-42960,-42960,-42960,79.0,0.0,3781.84,-42960,2414108,consistent,1,0.3333333333333333,1.0,0.0,0.0,181.84,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
24467f3e-de3c-4628-858b-8c10a8a7a050,-43100,-43100,-43100,-43100,-43100,-43100,-43100,-43100,67.0,63761.95,8000.0,-43100,2498865,consistent,1,0.5,1.0,0.5,0.0,49.43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
25c8c2e2-f11f-4ceb-8053-d17b926356b3,-43535,-43535,-43535,-43535,-43535,-43535,-43535,-43535,60.0,150862.34,10000.0,-43535,2487885,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
2701150b-79ad-4921-bcde-94a02a34cc9e,-43358,-43358,-43358,-43358,-43358,-43358,-43358,-43358,76.0,0.0,0.0,-43358,2431558,consistent,1,0.3333333333333333,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
28e96e85-f350-4b0d-b1be-a7efeccdf656,-43428,-43428,-43428,-43428,-43428,-43428,-43428,-43428,66.0,0.0,0.0,-43428,2441251,consistent,1,0.5,1.0,0.0,0.5,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
2995166f-e07f-4248-bec3-d852cad1cf15,-44073,-44073,-44073,-44073,-44073,-44073,-44073,-44073,62.0,5279.95,9741.76,-44073,2266684,inconsistent,1,0.3333333333333333,0.5,0.5,0.0,741.76,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
2b61dfe9-96cb-49c2-9d81-35212cf323af,-43134,-43134,-43134,-43134,-43134,-43134,-43134,-43134,78.0,0.0,0.0,-43134,2473567,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
2c5a36f8-6fe4-494b-b18b-cf72f2ebd2b6,-43799,-43799,-43799,-43799,-43799,-43799,-43799,-43799,80.0,105648.07,4680.0,-43799,2586865,consistent,1,0.3333333333333333,0.5,0.5,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
2d7c772c-e932-4a75-b928-feb26b1f274f,-42840,-42840,-42840,-42840,-42840,-42840,-42840,-42840,67.0,17102.16,695.21,-42840,2415893,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
2f5fd21c-4f80-4bdf-b27d-80afd9fdc546,-43192,-43192,-43192,-43192,-43192,-43192,-43192,-43192,75.0,0.0,12626.97,-43192,2670398,consistent,1,0.3333333333333333,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
2f9bf294-f9b8-4587-a15c-ca01fd3b911e,-43890,-43890,-43890,-43890,-43890,-43890,-43890,-43890,55.0,52982.53,1500.0,-43890,2446724,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
