,id,type,referenceDocumentId,agentIds,employeeIds,batchId,applicationSignedState,shortId,policyId,status,receivedDate,signDate,modelType,productType,ownerType,moneySourceType,paperworkReceivedDate,electronicReceivedDate,issueDate,policyValue,policyAge,policyWithdrawals,surrenderCharges,suitabilityScore,role,siu,siu.uc2e,siu.uc7e,siu.uc8e,siu.eligibleHypothesis,siu.score,siu.predictedDisposition,template
98,ATMIE21174,application,application-ATMIE21174,['BDB0003544'],['WebServices'],226,MA,ATMIE21174,,Submitted,2021-10-19T00:00:00.0000000,2021-10-19T00:00:00.0000000,E-App,RSL - Eleos,Person,Direct Transfer,,2021-10-19T00:00:00.0000000,,70960.0,,,,0.0,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.0,0.0,3/3,0.3333333333333333,inconsistent,application
99,ATMIE21175,application,application-ATMIE21175,['BDB0003648'],['WebServices'],226,NJ,ATMIE21175,,Submitted,2021-10-26T00:00:00.0000000,2021-10-26T00:00:00.0000000,E-App,RSL - Eleos,Person,New Money,,2021-10-26T00:00:00.0000000,,38000.0,,,,0.0,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.0,0.0,3/3,0.3333333333333333,inconsistent,application
100,ATMIE21176,application,application-ATMIE21176,['BDB0003544'],['WebServices'],226,MA,ATMIE21176,,Submitted,2021-10-27T00:00:00.0000000,2021-10-27T00:00:00.0000000,E-App,RSL - Eleos,Person,New Money,1900-01-01T00:00:00.0000000,2021-10-27T00:00:00.0000000,2021-10-29T00:00:00.0000000,44255.34,,,,0.0,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.0,0.0,3/3,0.3333333333333333,inconsistent,application
101,ATMIE21177,application,application-ATMIE21177,['BDB9906536'],['WebServices'],226,MA,ATMIE21177,,Submitted,2021-10-28T00:00:00.0000000,2021-10-28T00:00:00.0000000,E-App,RSL - Eleos,Person,New Money,,2021-10-28T00:00:00.0000000,2021-10-29T00:00:00.0000000,200000.0,,,,0.0,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.0,0.0,3/3,0.3333333333333333,inconsistent,application
102,ATMIE21178,application,application-ATMIE21178,['BDB0006097'],['WebServices'],226,IL,ATMIE21178,,Submitted,2021-10-28T00:00:00.0000000,2021-10-28T00:00:00.0000000,E-App,RSL - Eleos,Person,Direct Transfer,,2021-10-28T00:00:00.0000000,,75000.0,,,,0.0,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.0,0.0,3/3,0.3333333333333333,inconsistent,application
103,ATMIE21179,application,application-ATMIE21179,['BDB0011104'],['WebServices'],226,WI,ATMIE21179,,Submitted,2021-10-27T00:00:00.0000000,2021-10-27T00:00:00.0000000,E-App,RSL - Eleos,Person,New Money,,2021-10-27T00:00:00.0000000,,100000.0,,,,0.0,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.0,0.0,3/3,0.3333333333333333,inconsistent,application
104,ATMIE21180,application,application-ATMIE21180,['BDB0012041'],['WebServices'],226,MN,ATMIE21180,,Submitted,2021-10-29T00:00:00.0000000,2021-10-29T00:00:00.0000000,E-App Firelight,RSL - Eleos,Person,,,2021-10-29T00:00:00.0000000,2021-10-29T00:00:00.0000000,,,,,0.0,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.0,0.0,3/3,0.3333333333333333,inconsistent,application
105,ATMIE21181,application,application-ATMIE21181,['IND0016329'],['WebServices'],226,MA,ATMIE21181,,Submitted,2021-10-29T00:00:00.0000000,2021-10-29T00:00:00.0000000,E-App Firelight,RSL - Eleos,Person,,,2021-10-29T00:00:00.0000000,2021-10-29T00:00:00.0000000,,,,,0.0,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.0,0.0,3/3,0.3333333333333333,inconsistent,application
106,ATMIE21182,application,application-ATMIE21182,['BDB0017036'],['WebServices'],226,FL,ATMIE21182,,Submitted,2021-10-31T00:00:00.0000000,2021-10-31T00:00:00.0000000,E-App,RSL - Eleos,Person,New Money,,2021-10-31T00:00:00.0000000,2021-11-01T00:00:00.0000000,125000.0,,,,0.0,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.0,0.0,3/3,0.3333333333333333,inconsistent,application
107,ATMIE21183,application,application-ATMIE21183,['BDB0001231'],['WebServices'],226,WI,ATMIE21183,,Submitted,2021-10-29T00:00:00.0000000,2021-10-29T00:00:00.0000000,E-App,RSL - Eleos,Person,,,2021-10-29T00:00:00.0000000,2021-10-29T00:00:00.0000000,,,,,0.0,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.0,0.0,3/3,0.3333333333333333,inconsistent,application
108,ATMIE21184,application,application-ATMIE21184,['BDB9915453'],['WebServices'],226,WI,ATMIE21184,,Submitted,2021-10-28T00:00:00.0000000,2021-10-28T00:00:00.0000000,E-App,RSL - Eleos,Person,,,2021-10-28T00:00:00.0000000,,,,,,0.0,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.0,0.0,3/3,0.3333333333333333,inconsistent,application
109,ATMIE21185,application,application-ATMIE21185,['BDB0001557'],['WebServices'],226,NC,ATMIE21185,,Submitted,2021-10-29T00:00:00.0000000,2021-10-29T00:00:00.0000000,E-App,RSL - Eleos,Person,,,2021-10-29T00:00:00.0000000,2021-10-29T00:00:00.0000000,,,,,0.0,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.0,0.0,3/3,0.3333333333333333,inconsistent,application
110,ATMIE21186,application,application-ATMIE21186,['BDB9902017'],['WebServices'],226,MI,ATMIE21186,,Submitted,2021-10-28T00:00:00.0000000,2021-10-28T00:00:00.0000000,E-App,RSL - Eleos,Person,New Money,,2021-10-28T00:00:00.0000000,2021-11-01T00:00:00.0000000,25000.0,,,,0.0,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.0,0.0,3/3,0.3333333333333333,inconsistent,application
111,ATMIE21187,application,application-ATMIE21187,['BDB9901299'],['WebServices'],226,SC,ATMIE21187,,Submitted,2021-10-25T00:00:00.0000000,2021-10-25T00:00:00.0000000,E-App,RSL - Eleos,Person,New Money,,2021-10-25T00:00:00.0000000,2021-11-01T00:00:00.0000000,50000.0,,,,0.0,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.0,0.0,3/3,0.3333333333333333,inconsistent,application
112,ATMIE21188,application,application-ATMIE21188,['BDB9901268'],['WebServices'],226,VA,ATMIE21188,,Submitted,2021-10-29T00:00:00.0000000,2021-10-29T00:00:00.0000000,E-App,RSL - Eleos,Person,Direct Transfer,,2021-10-29T00:00:00.0000000,2021-11-01T00:00:00.0000000,6.71,,,,0.0,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.0,0.0,3/3,0.3333333333333333,inconsistent,application
113,ATMIE21189,application,application-ATMIE21189,['BDB9911086'],['WebServices'],226,CA,ATMIE21189,,Submitted,2021-10-27T00:00:00.0000000,2021-10-27T00:00:00.0000000,E-App,RSL - Eleos,Person,,,2021-10-27T00:00:00.0000000,2021-10-27T00:00:00.0000000,,,,,0.0,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.0,0.0,3/3,0.3333333333333333,inconsistent,application
114,ATMIE21190,application,application-ATMIE21190,"['BDB0017604', 'BDB0017635']",['WebServices'],226,VA,ATMIE21190,,Submitted,2021-10-26T00:00:00.0000000,2021-10-26T00:00:00.0000000,E-App,RSL - Eleos,Person,New Money,,2021-10-26T00:00:00.0000000,,250000.0,,,,0.0,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.0,0.0,3/3,0.3333333333333333,inconsistent,application
115,ATMIE21191,application,application-ATMIE21191,['BDB0016152'],['WebServices'],226,NJ,ATMIE21191,,Submitted,2021-10-26T00:00:00.0000000,2021-10-26T00:00:00.0000000,E-App,RSL - Eleos,Person,Direct Transfer,,2021-10-26T00:00:00.0000000,2021-11-01T00:00:00.0000000,73867.0,,,,0.0,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.0,0.0,3/3,0.3333333333333333,inconsistent,application
116,ATMIE21192,application,application-ATMIE21192,['BDB0003572'],['WebServices'],226,NJ,ATMIE21192,,Submitted,2021-10-29T00:00:00.0000000,2021-10-29T00:00:00.0000000,E-App,RSL - Eleos,Person,,,2021-10-29T00:00:00.0000000,2021-10-29T00:00:00.0000000,,,,,0.0,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.0,0.0,3/3,0.3333333333333333,inconsistent,application
117,ATMIE21193,application,application-ATMIE21193,['BDB0006608'],['WebServices'],226,TN,ATMIE21193,,Submitted,2021-10-29T00:00:00.0000000,2021-10-29T00:00:00.0000000,E-App,RSL - Eleos,Person,Direct Transfer,,2021-10-29T00:00:00.0000000,,573432.86,,,,0.0,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.0,0.0,3/3,0.3333333333333333,inconsistent,application
118,ATMIE21194,application,application-ATMIE21194,['BDB9900114'],['WebServices'],226,WI,ATMIE21194,,Submitted,2021-10-29T00:00:00.0000000,2021-10-29T00:00:00.0000000,E-App,RSL - Eleos,Person,,,2021-10-29T00:00:00.0000000,,,,,,0.0,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.0,0.0,3/3,0.3333333333333333,inconsistent,application
119,ATMIE21195,application,application-ATMIE21195,['BDB0002711'],['WebServices'],226,CA,ATMIE21195,,Submitted,2021-10-28T00:00:00.0000000,2021-10-28T00:00:00.0000000,E-App,RSL - Eleos,Person,New Money,,2021-10-28T00:00:00.0000000,2021-11-01T00:00:00.0000000,100000.0,,,,0.0,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.0,0.0,3/3,0.3333333333333333,inconsistent,application
120,ATMIE21196,application,application-ATMIE21196,['BDB0013326'],['WebServices'],226,NC,ATMIE21196,,Submitted,2021-10-26T00:00:00.0000000,2021-10-26T00:00:00.0000000,E-App,RSL - Eleos,Organization,New Money,,2021-10-26T00:00:00.0000000,2021-11-01T00:00:00.0000000,150000.0,,,,0.0,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.0,0.0,3/3,0.3333333333333333,inconsistent,application
121,ATMIE21197,application,application-ATMIE21197,['BDB0013326'],['WebServices'],226,NC,ATMIE21197,,Submitted,2021-10-26T00:00:00.0000000,2021-10-26T00:00:00.0000000,E-App,RSL - Eleos,Organization,New Money,,2021-10-26T00:00:00.0000000,2021-11-01T00:00:00.0000000,50000.0,,,,0.0,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.0,0.0,3/3,0.3333333333333333,inconsistent,application
122,ATMIE21198,application,application-ATMIE21198,['BDB0013326'],['WebServices'],226,NC,ATMIE21198,,Submitted,2021-10-26T00:00:00.0000000,2021-10-26T00:00:00.0000000,E-App,RSL - Eleos,Organization,New Money,,2021-10-26T00:00:00.0000000,2021-11-01T00:00:00.0000000,57000.0,,,,0.0,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.0,0.0,3/3,0.3333333333333333,inconsistent,application
123,ATMIE21199,application,application-ATMIE21199,['BDB0013326'],['WebServices'],226,NC,ATMIE21199,,Submitted,2021-10-29T00:00:00.0000000,2021-10-29T00:00:00.0000000,E-App,RSL - Eleos,Organization,New Money,,2021-10-29T00:00:00.0000000,2021-11-01T00:00:00.0000000,100000.0,,,,0.0,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.0,0.0,3/3,0.3333333333333333,inconsistent,application
124,ATMIE21200,application,application-ATMIE21200,['BDB0017669'],['WebServices'],226,AL,ATMIE21200,,Submitted,2021-10-26T00:00:00.0000000,2021-10-26T00:00:00.0000000,E-App,RSL - Eleos,Person,Direct Transfer,,2021-10-26T00:00:00.0000000,,58708.86,,,,0.0,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.0,0.0,3/3,0.3333333333333333,inconsistent,application
125,ATMIE21201,application,application-ATMIE21201,['BDB9917889'],['WebServices'],226,MI,ATMIE21201,,Submitted,2021-10-29T00:00:00.0000000,2021-10-29T00:00:00.0000000,E-App,RSL - Eleos,Person,New Money,,2021-10-29T00:00:00.0000000,2021-11-01T00:00:00.0000000,50000.0,,,,0.0,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.0,0.0,3/3,0.3333333333333333,inconsistent,application
126,ATMIE21202,application,application-ATMIE21202,['BDB0003550'],['WebServices'],226,NH,ATMIE21202,,Submitted,2021-10-27T00:00:00.0000000,2021-10-27T00:00:00.0000000,E-App,RSL - Eleos,Person,New Money,,2021-10-27T00:00:00.0000000,2021-11-01T00:00:00.0000000,100000.0,,,,0.0,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.0,0.0,3/3,0.3333333333333333,inconsistent,application
127,ATMIE21203,application,application-ATMIE21203,['BDB0003659'],['WebServices'],226,NJ,ATMIE21203,,Submitted,2021-10-28T00:00:00.0000000,2021-10-28T00:00:00.0000000,E-App,RSL - Eleos,Person,,,2021-10-28T00:00:00.0000000,2021-10-28T00:00:00.0000000,,,,,0.0,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.0,0.0,3/3,0.3333333333333333,inconsistent,application
128,ATMIE21204,application,application-ATMIE21204,['BDB0003633'],['WebServices'],226,NJ,ATMIE21204,,Submitted,2021-10-29T00:00:00.0000000,2021-10-29T00:00:00.0000000,E-App,RSL - Eleos,Person,,,2021-10-29T00:00:00.0000000,,,,,,0.0,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.0,0.0,3/3,0.3333333333333333,inconsistent,application
129,ATMIE21205,application,application-ATMIE21205,['BDB0011805'],['WebServices'],226,RI,ATMIE21205,,Submitted,2021-10-29T00:00:00.0000000,2021-10-29T00:00:00.0000000,E-App,RSL - Eleos,Person,,,2021-10-29T00:00:00.0000000,2021-10-29T00:00:00.0000000,,,,,0.0,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.0,0.0,3/3,0.3333333333333333,inconsistent,application
130,ATMIE21206,application,application-ATMIE21206,['BDB9907486'],['WebServices'],226,MS,ATMIE21206,,Submitted,2021-10-29T00:00:00.0000000,2021-10-29T00:00:00.0000000,E-App,RSL - Eleos,Person,New Money,,2021-10-29T00:00:00.0000000,,75148.7,,,,0.0,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.0,0.0,3/3,0.3333333333333333,inconsistent,application
131,ATMIE21207,application,application-ATMIE21207,['BDB0013127'],['WebServices'],226,RI,ATMIE21207,,Submitted,2021-10-28T00:00:00.0000000,2021-10-28T00:00:00.0000000,E-App,RSL - Eleos,Person,,,2021-10-28T00:00:00.0000000,2021-10-28T00:00:00.0000000,,,,,0.0,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.0,0.0,3/3,0.3333333333333333,inconsistent,application
132,ATMIE21208,application,application-ATMIE21208,['BDB0015897'],['WebServices'],226,AL,ATMIE21208,,Submitted,2021-10-28T00:00:00.0000000,2021-10-28T00:00:00.0000000,E-App,RSL - Eleos,Person,Direct Transfer,,2021-10-28T00:00:00.0000000,2021-11-01T00:00:00.0000000,300600.0,,,,0.0,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.0,0.0,3/3,0.3333333333333333,inconsistent,application
133,ATMIE21209,application,application-ATMIE21209,"['BDB0011134', 'BDB0011140']",['WebServices'],226,FL,ATMIE21209,,Submitted,2021-10-27T00:00:00.0000000,2021-10-27T00:00:00.0000000,E-App,RSL - Eleos,Person,New Money,,2021-10-27T00:00:00.0000000,2021-11-01T00:00:00.0000000,100000.0,,,,0.0,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.0,0.0,3/3,0.3333333333333333,inconsistent,application
134,ATMIE21210,application,application-ATMIE21210,['BDB0012041'],['WebServices'],226,MN,ATMIE21210,,Submitted,2021-11-01T00:00:00.0000000,2021-11-01T00:00:00.0000000,E-App Firelight,RSL - Eleos,Person,,,2021-11-01T00:00:00.0000000,2021-11-02T00:00:00.0000000,,,,,15.0,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.0,0.0,3/3,0.3333333333333333,inconsistent,application
135,ATMIE21211,application,application-ATMIE21211,['BDB0012041'],['WebServices'],226,MN,ATMIE21211,,Submitted,2021-11-01T00:00:00.0000000,2021-11-01T00:00:00.0000000,E-App Firelight,RSL - Eleos,Person,,,2021-11-01T00:00:00.0000000,2021-11-02T00:00:00.0000000,,,,,15.0,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.0,0.0,3/3,0.3333333333333333,inconsistent,application
136,ATMIE21212,application,application-ATMIE21212,['BDB0002126'],['WebServices'],226,CT,ATMIE21212,,Submitted,2021-10-25T00:00:00.0000000,2021-10-25T00:00:00.0000000,E-App,RSL - Eleos,Person,New Money,,2021-10-25T00:00:00.0000000,,100000.0,,,,0.0,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.0,0.0,3/3,0.3333333333333333,inconsistent,application
137,ATMIE21213,application,application-ATMIE21213,['BDB9906538'],['WebServices'],226,CT,ATMIE21213,,Submitted,2021-11-01T00:00:00.0000000,2021-11-01T00:00:00.0000000,E-App,RSL - Eleos,Person,,,2021-11-01T00:00:00.0000000,,,,,,0.0,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.0,0.0,3/3,0.3333333333333333,inconsistent,application
138,ATMIE21214,application,application-ATMIE21214,['BDB0010234'],['WebServices'],226,CT,ATMIE21214,,Submitted,2021-10-28T00:00:00.0000000,2021-10-28T00:00:00.0000000,E-App,RSL - Eleos,Person,,1900-01-01T00:00:00.0000000,2021-10-28T00:00:00.0000000,2021-10-28T00:00:00.0000000,,,,,0.0,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.0,0.0,3/3,0.3333333333333333,inconsistent,application
139,ATMIE21215,application,application-ATMIE21215,['BDB9901467'],['WebServices'],226,VA,ATMIE21215,,Submitted,2021-11-01T00:00:00.0000000,2021-11-01T00:00:00.0000000,E-App,RSL - Eleos,Person,,1900-01-01T00:00:00.0000000,2021-11-01T00:00:00.0000000,,,,,,0.0,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.0,0.0,3/3,0.3333333333333333,inconsistent,application
140,ATMIE21216,application,application-ATMIE21216,['BDB9901141'],['WebServices'],226,NC,ATMIE21216,,Submitted,2021-11-01T00:00:00.0000000,2021-11-01T00:00:00.0000000,E-App,RSL - Eleos,Person,,,2021-11-01T00:00:00.0000000,,,,,,0.0,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.0,0.0,3/3,0.3333333333333333,inconsistent,application
141,ATMIE21217,application,application-ATMIE21217,['BDB9918009'],['WebServices'],226,IL,ATMIE21217,,Submitted,2021-10-28T00:00:00.0000000,2021-10-28T00:00:00.0000000,E-App,RSL - Eleos,Person,,,2021-10-28T00:00:00.0000000,,,,,,0.0,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.0,0.0,3/3,0.3333333333333333,inconsistent,application
142,ATMIE21218,application,application-ATMIE21218,['BDB9909162'],['WebServices'],226,HI,ATMIE21218,,Submitted,2021-10-28T00:00:00.0000000,2021-10-28T00:00:00.0000000,E-App,RSL - Eleos,Person,New Money,,2021-10-28T00:00:00.0000000,2021-11-02T00:00:00.0000000,100000.0,,,,0.0,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.0,0.0,3/3,0.3333333333333333,inconsistent,application
143,ATMIE21219,application,application-ATMIE21219,['BDB0006163'],['WebServices'],226,NC,ATMIE21219,,Submitted,2021-10-29T00:00:00.0000000,2021-10-29T00:00:00.0000000,E-App,RSL - Eleos,Person,,,2021-10-29T00:00:00.0000000,,,,,,0.0,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.0,0.0,3/3,0.3333333333333333,inconsistent,application
144,ATMIE21220,application,application-ATMIE21220,['BDB9909162'],['WebServices'],226,HI,ATMIE21220,,Submitted,2021-10-27T00:00:00.0000000,2021-10-27T00:00:00.0000000,E-App,RSL - Eleos,Person,New Money,,2021-10-27T00:00:00.0000000,2021-11-02T00:00:00.0000000,90500.0,,,,0.0,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.0,0.0,3/3,0.3333333333333333,inconsistent,application
145,ATMIE21221,application,application-ATMIE21221,['BDB9901849'],['WebServices'],226,MA,ATMIE21221,,Submitted,2021-10-22T00:00:00.0000000,2021-10-22T00:00:00.0000000,E-App,RSL - Eleos,Person,Direct Transfer,,2021-10-22T00:00:00.0000000,2021-11-02T00:00:00.0000000,227891.38,,,,0.0,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.0,0.0,3/3,0.3333333333333333,inconsistent,application
146,ATMIE21222,application,application-ATMIE21222,['BDB9901237'],['WebServices'],226,AL,ATMIE21222,,Submitted,2021-10-13T00:00:00.0000000,2021-10-13T00:00:00.0000000,E-App,RSL - Eleos,Person,Direct Transfer,,2021-10-13T00:00:00.0000000,2021-11-02T00:00:00.0000000,11352.56,,,,0.0,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.0,0.0,3/3,0.3333333333333333,inconsistent,application
147,ATMIE21223,application,application-ATMIE21223,['BDB9908143'],['WebServices'],226,CA,ATMIE21223,,Submitted,2021-10-29T00:00:00.0000000,2021-10-29T00:00:00.0000000,E-App,RSL - Eleos,Person,,,2021-10-29T00:00:00.0000000,2021-10-29T00:00:00.0000000,,,,,0.0,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.0,0.0,3/3,0.3333333333333333,inconsistent,application
