id,CASEHDRDATA_APPSIGNDATEdiff,CASEHDRDATA_DATEISSUEDdiff,CASEHDRDATA_DATERECEIVEDdiff,CASEHDRDATA_EAPPDATARECEIVEDdiff,CASEHDRDATA_RATELOCKEFFECTIVEDATEdiff,CASEHDRDATA_TIMESTAMPdiff,FINANCIALGOALSDATA_EXPECTEDPREM,FINANCIALGOALSDATA_TIMESTAMPdiff,NBANNUITYDATA_ANNUITANTAGE,NBANNUITYDATA_EXPECTEDPREM,NBPAYMENTSDATA_AMOUNT,NBPAYMENTSDATA_COMMISSIONRETAINED,NBPAYMENTSDATA_NETCOMMISSIONS,NBREPLACEMENTINFODATA_ESTIMATEDVALUE,issueDatediff,policyAge,policyValue,receivedDatediff,shortId,class,siu.predictedDisposition,siu.score,siu.uc2e,siu.uc7e,siu.uc8e,NBAGENTDATA_ISPRIMARY_VALUE_True,NBREPLACEMENTINFODATA_PREVPLANTYPE_VALUE_Traditional IRA,NBANNUITYDATA_ISGROUP_VALUE_False,NBANNUITYDATA_ISGROUP_VALUE_True,NBANNUITYDATA_ISREPLACEMENT_VALUE_False,NBANNUITYDATA_ISREPLACEMENT_VALUE_True,NBREPLACEMENTINFODATA_PAYMENTSOURCETYPE_CODE_Replacement,NBREPLACEMENTINFODATA_PAYMENTSOURCETYPE_CODE_Transfer,NBANNUITYDATA_PURPOSEOFACCOUNT_VALUE_Premium Billing,NBANNUITYDATA_ANNUITYPOLICYOPTION_SPDA,NBANNUITYDATA_QUALIFIED_VALUE_False,NBANNUITYDATA_QUALIFIED_VALUE_True,NBREPLACEMENTINFODATA_REPLCO1035_VALUE_False,NBREPLACEMENTINFODATA_REPLCO1035_VALUE_True,productType_RSL - Apollo,productType_RSL - Deferral,productType_RSL - Eleos,productType_RSL - Keystone,productType_RSL - Reliance Guarantee,NBPAYMENTSDATA_METHOD_CLH,ownerType_Organization,ownerType_Person,NBANNUITYDATA_OWNERORGTYPE_VALUE_Custodial,NBPAYMENTSDATA_PREMIUMTYPE_CODE_DirTran,NBPAYMENTSDATA_PREMIUMTYPE_CODE_NewMoney,NBANNUITYDATA_ESIGNATUREIND_VALUE_False,NBANNUITYDATA_APPSIGNSTATE_VALUE_CA,NBANNUITYDATA_APPSIGNSTATE_VALUE_CT,NBANNUITYDATA_APPSIGNSTATE_VALUE_FL,NBANNUITYDATA_APPSIGNSTATE_VALUE_IN,NBANNUITYDATA_APPSIGNSTATE_VALUE_KY,NBANNUITYDATA_APPSIGNSTATE_VALUE_MA,NBANNUITYDATA_APPSIGNSTATE_VALUE_NJ,NBANNUITYDATA_APPSIGNSTATE_VALUE_PA,NBANNUITYDATA_APPSIGNSTATE_VALUE_RI,NBANNUITYDATA_APPSIGNSTATE_VALUE_TN,NBANNUITYDATA_APPSIGNSTATE_VALUE_WI,NBANNUITYDATA_SYSTEMATICWITHDRAWAL_VALUE_False,NBANNUITYDATA_APPSTATUS_VALUE_New,NBANNUITYDATA_APPSTATUS_VALUE_Submitted,NBANNUITYDATA_OWNERANNUITANTFLAG_VALUE_False,NBANNUITYDATA_OWNERANNUITANTFLAG_VALUE_True,NBANNUITYDATA_ROLLOVER_VALUE_False,NBREPLACEMENTINFODATA_PARTIALORFULL_VALUE_Full,NBANNUITYDATA_COMMOPTIONTYPE_VALUE_Option A,NBANNUITYDATA_ANNUITYPOLICYTYPE_BaseCov_SPDAMVA,NBANNUITYDATA_ADEQUATEASSETS_VALUE_False,no_employees,NBAGENTDATA_ISPRIMARY_VALUE_False,NBAGENTDATA_PERCENTAGE,NBANNUITYDATA_ACCOUNTTYPE_VALUE_Checking,NBANNUITYDATA_ACCOUNTTYPE_VALUE_Savings,NBANNUITYDATA_ADEQUATEASSETS_VALUE_True,NBANNUITYDATA_ANNUITANTMARSTAT_VALUE_Divorced,NBANNUITYDATA_ANNUITANTMARSTAT_VALUE_Married,NBANNUITYDATA_ANNUITANTMARSTAT_VALUE_Single,NBANNUITYDATA_ANNUITANTMARSTAT_VALUE_Widowed,NBANNUITYDATA_ANNUITYPOLICYOPTION_SPDA_10Yr,NBANNUITYDATA_ANNUITYPOLICYOPTION_SPDA_5Yr,NBANNUITYDATA_ANNUITYPOLICYOPTION_SPDA_7Yr,NBANNUITYDATA_ANNUITYPOLICYTYPE_BaseCov_SPDA,NBANNUITYDATA_ANNUITYPOLICYTYPE_BaseCov_SPEIDA,NBANNUITYDATA_APPSIGNSTATE_VALUE_AL,NBANNUITYDATA_APPSIGNSTATE_VALUE_AR,NBANNUITYDATA_APPSIGNSTATE_VALUE_AZ,NBANNUITYDATA_APPSIGNSTATE_VALUE_CO,NBANNUITYDATA_APPSIGNSTATE_VALUE_DE,NBANNUITYDATA_APPSIGNSTATE_VALUE_GA,NBANNUITYDATA_APPSIGNSTATE_VALUE_HI,NBANNUITYDATA_APPSIGNSTATE_VALUE_IA,NBANNUITYDATA_APPSIGNSTATE_VALUE_ID,NBANNUITYDATA_APPSIGNSTATE_VALUE_IL,NBANNUITYDATA_APPSIGNSTATE_VALUE_KS,NBANNUITYDATA_APPSIGNSTATE_VALUE_LA,NBANNUITYDATA_APPSIGNSTATE_VALUE_MD,NBANNUITYDATA_APPSIGNSTATE_VALUE_ME,NBANNUITYDATA_APPSIGNSTATE_VALUE_MI,NBANNUITYDATA_APPSIGNSTATE_VALUE_MN,NBANNUITYDATA_APPSIGNSTATE_VALUE_MO,NBANNUITYDATA_APPSIGNSTATE_VALUE_MS,NBANNUITYDATA_APPSIGNSTATE_VALUE_NC,NBANNUITYDATA_APPSIGNSTATE_VALUE_ND,NBANNUITYDATA_APPSIGNSTATE_VALUE_NE,NBANNUITYDATA_APPSIGNSTATE_VALUE_NH,NBANNUITYDATA_APPSIGNSTATE_VALUE_NM,NBANNUITYDATA_APPSIGNSTATE_VALUE_NV,NBANNUITYDATA_APPSIGNSTATE_VALUE_OH,NBANNUITYDATA_APPSIGNSTATE_VALUE_OK,NBANNUITYDATA_APPSIGNSTATE_VALUE_PR,NBANNUITYDATA_APPSIGNSTATE_VALUE_SC,NBANNUITYDATA_APPSIGNSTATE_VALUE_SD,NBANNUITYDATA_APPSIGNSTATE_VALUE_TX,NBANNUITYDATA_APPSIGNSTATE_VALUE_UT,NBANNUITYDATA_APPSIGNSTATE_VALUE_VA,NBANNUITYDATA_APPSIGNSTATE_VALUE_VT,NBANNUITYDATA_APPSIGNSTATE_VALUE_WA,NBANNUITYDATA_APPSIGNSTATE_VALUE_WV,NBANNUITYDATA_APPSIGNSTATE_VALUE_WY,NBANNUITYDATA_CASHWITHAPP,NBANNUITYDATA_CHARGESINCURREPLACE,NBANNUITYDATA_COMMISSIONSWITHHELD,NBANNUITYDATA_COMMOPTIONTYPE_VALUE_Option B,NBANNUITYDATA_COMMOPTIONTYPE_VALUE_Option C,NBANNUITYDATA_ESIGNATUREIND_VALUE_True,NBANNUITYDATA_EXPECTEDSURRPENALTY_VALUE_No,NBANNUITYDATA_EXPECTEDSURRPENALTY_VALUE_Yes,NBANNUITYDATA_OWNERORGTYPE_VALUE_Corporation,NBANNUITYDATA_OWNERORGTYPE_VALUE_Other,NBANNUITYDATA_OWNERORGTYPE_VALUE_Trust,NBANNUITYDATA_OWNERRELATION_VALUE_Other,NBANNUITYDATA_OWNERRELATION_VALUE_Self,NBANNUITYDATA_OWNERRELATION_VALUE_Trust,NBANNUITYDATA_OWNERRELATION_VALUE_Trustee,NBANNUITYDATA_PAYMENTMETHOD_VALUE_Check,NBANNUITYDATA_PAYMENTMETHOD_VALUE_Wire,NBANNUITYDATA_PURPOSEOFACCOUNT_VALUE_Disbursements,NBANNUITYDATA_ROLLOVER_VALUE_True,NBANNUITYDATA_SYSTEMATICWITHDRAWAL_VALUE_True,NBPAYMENTSDATA_METHOD_EXC,NBPAYMENTSDATA_PREMIUMTYPE_CODE_1035EX,NBPAYMENTSDATA_PREMIUMTYPE_CODE_DirRoll,NBPAYMENTSDATA_PREMIUMTYPE_CODE_IndRoll,NBREPLACEMENTINFODATA_ACCTYPE_VALUE_Annuity ,NBREPLACEMENTINFODATA_ACCTYPE_VALUE_Other,NBREPLACEMENTINFODATA_PARTIALORFULL_VALUE_Partial,NBREPLACEMENTINFODATA_PREVPLANTYPE_VALUE_401(k),NBREPLACEMENTINFODATA_PREVPLANTYPE_VALUE_IRA-Rollover,NBREPLACEMENTINFODATA_PREVPLANTYPE_VALUE_Non-Qualified,NBREPLACEMENTINFODATA_PREVPLANTYPE_VALUE_Pension Trust,NBREPLACEMENTINFODATA_PREVPLANTYPE_VALUE_Roth IRA,NBREPLACEMENTINFODATA_PREVPLANTYPE_VALUE_SEP IRA
2accd3a2-bdca-4df4-81f9-a7481fb24ff9,-44529,-44529,-44529,-44529,-44529,-44529,-1.0,-44529,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-44529,66.0,0.0,-44529,2668838,consistent,1,0.1666666666666666,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2b0d25ab-693c-4834-a43c-5c6e14cb59f2,-44275,-44275,-44275,-44275,-44275,-44275,-1.0,-44275,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-44275,82.0,0.0,-44275,2457826,consistent,1,0.16666666666666666,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2ba3838a-09a8-4a5b-8825-3e8a1ead6a31,-44158,-44158,-44158,-44158,-44158,-44158,-1.0,-44158,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-44158,70.0,0.0,-44158,2247304,consistent,1,0.16666666666666666,0.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2c14f6a3-2013-4f63-93ff-aa99a9907ef5,-44186,-44186,-44186,-44186,-44186,-44186,-1.0,-44186,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-44186,76.0,0.0,-44186,2263354,consistent,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2c1aeb7a-04ce-481a-90dc-c2a8eda5c4bc,-44360,-44360,-44360,-44360,-44360,-44360,-1.0,-44360,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-44360,53.0,0.0,-44360,2534889,consistent,1,0.16666666666666666,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2ce3b0b5-ea0f-4ddf-9b5e-4fba7f6b4fbf,-44234,-44234,-44234,-44234,-44234,-44234,-1.0,-44234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-44234,62.0,0.0,-44234,2416723,inconsistent,1,0.3333333333333333,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2d50ab85-c4cf-4be7-960f-65d9acc3650a,-44172,-44172,-44172,-44172,-44172,-44172,-1.0,-44172,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-44172,78.0,0.0,-44172,2254425,inconsistent,1,0.16666666666666666,0.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2e7c536e-36dc-4f2f-abe2-ef105d2638be,-44544,-44544,-44544,-44544,-44544,-44544,-1.0,-44544,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-44544,75.0,0.0,-44544,2696808,inconsistent,1,0.1666666666666666,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2ecbd6d4-1a21-4a9e-ac4c-ce403c8229bc,-44263,-44263,-44263,-44263,-44263,-44263,-1.0,-44263,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-44263,69.0,0.0,-44263,2445982,consistent,1,0.16666666666666666,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308de28b-5873-42f7-84a8-4a3d875a46c4,-44193,-44193,-44193,-44193,-44193,-44193,-1.0,-44193,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-44193,82.0,0.0,-44193,2266628,inconsistent,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32287d2c-181b-4cd8-969d-9b875d7c7060,-44165,-44165,-44165,-44165,-44165,-44165,-1.0,-44165,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-44165,74.0,0.0,-44165,2246269,consistent,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3265dd07-56d0-49d1-ae41-55e76a8325c8,-44388,-44388,-44388,-44388,-44388,-44388,-1.0,-44388,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-44388,80.0,0.0,-44388,2549748,consistent,1,0.3333333333333333,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32b9f261-8f14-487d-be59-567f210e0457,-44494,-44494,-44494,-44494,-44494,-44494,-1.0,-44494,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-44494,68.0,0.0,-44494,2643072,consistent,1,0.3333333333333333,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32c7019d-528a-46fb-9555-a4fd931f1f74,-44440,-44440,-44440,-44440,-44440,-44440,-1.0,-44440,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-44440,74.0,0.0,-44440,2600805,inconsistent,1,0.1666666666666666,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32dbdf32-6d62-4336-8339-a13e6ce1896d,-44163,-44163,-44163,-44163,-44163,-44163,-1.0,-44163,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-44163,83.0,0.0,-44163,2246343,consistent,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333900c0-2008-42d5-a34b-163294e83f4e,-44221,-44221,-44221,-44221,-44221,-44221,-1.0,-44221,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-44221,61.0,0.0,-44221,2403672,consistent,1,0.16666666666666666,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340e20a0-433e-4685-b047-9aae5f510af3,-44177,-44177,-44177,-44177,-44177,-44177,-1.0,-44177,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-44177,61.0,0.0,-44177,2254462,consistent,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345dde8a-407f-4d4f-b5c6-217979dfe268,-44172,-44172,-44172,-44172,-44172,-44172,-1.0,-44172,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-44172,68.0,0.0,-44172,2251776,consistent,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34e18780-396e-46de-a07b-0f562ceda073,-44171,-44171,-44171,-44171,-44171,-44171,-1.0,-44171,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-44171,78.0,0.0,-44171,2251210,consistent,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37441775-6e96-4588-943e-8884b05c138f,-44404,-44404,-44404,-44404,-44404,-44404,-1.0,-44404,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-44404,69.0,0.0,-44404,2562150,consistent,1,0.16666666666666666,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377f79b3-214d-4453-80c5-fbe1499ade69,-44255,-44255,-44255,-44255,-44255,-44255,-1.0,-44255,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-44255,77.0,0.0,-44255,2441248,inconsistent,1,0.3333333333333333,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3885cfbd-38b4-4a19-9531-0e12401f6e68,-44264,-44264,-44264,-44264,-44264,-44264,-1.0,-44264,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-44264,76.0,0.0,-44264,2446768,consistent,1,0.3333333333333333,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3898cc58-912a-42be-b485-8e161f1336ef,-44356,-44356,-44356,-44356,-44356,-44356,-1.0,-44356,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-44356,66.0,0.0,-44356,2527159,consistent,1,0.16666666666666666,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39cf4d10-a46e-462f-84a1-48fd02a5a00b,-44368,-44368,-44368,-44368,-44368,-44368,-1.0,-44368,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-44368,62.0,0.0,-44368,2547975,consistent,1,0.5,1.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
