,id,type,referenceDocumentId,agentIds,employeeIds,batchId,applicationSignedState,shortId,policyId,status,receivedDate,signDate,modelType,productType,ownerType,moneySourceType,paperworkReceivedDate,electronicReceivedDate,issueDate,policyValue,policyAge,policyWithdrawals,surrenderCharges,suitabilityScore,role,siu,siu.uc2e,siu.uc7e,siu.uc8e,siu.eligibleHypothesis,siu.score,siu.predictedDisposition,template
0,002d8609-fa30-4d5b-b5bd-63f6b8aa9b43,transaction,transaction-002d8609-fa30-4d5b-b5bd-63f6b8aa9b43,,"['WebServices', '470fbd']",226,,2654266,ELI003137B,Pending,1900-01-01T00:00:00.0000000,,Full Surrender,RSL - Elektra 5 6 7,,,,,2010-10-12T00:00:00.0000000,0.0,65.0,45453.23,0.0,,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.5,0.0,3/3,0.5,inconsistent,financial-transaction
1,004d70c0-d39b-4adc-9cec-c25443cf924f,transaction,transaction-004d70c0-d39b-4adc-9cec-c25443cf924f,['BDB9909609'],['470fbd'],226,,2645705,K5E0006239,Pending,1900-01-01T00:00:00.0000000,,Partial Surrender,RSL - Keystone,Person,,,,2020-03-02T00:00:00.0000000,,63.0,,,,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,1.0,0.0,3/3,0.6666666666666666,inconsistent,financial-transaction
2,005aceab-6080-49b8-9ad7-d23fd683faaa,transaction,transaction-005aceab-6080-49b8-9ad7-d23fd683faaa,['BDB0002536'],"['725dpl', 'WebServices']",226,,2644665,ATMIP07869,Completed,2021-10-31T00:00:00.0000000,,Partial Surrender,RSL - Eleos,Person,,,,2020-07-20T00:00:00.0000000,37332.53,76.0,4000.0,0.0,,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.5,0.0,3/3,0.5,inconsistent,financial-transaction
3,0089152f-f744-433d-8473-b3e4801afa31,transaction,transaction-0089152f-f744-433d-8473-b3e4801afa31,,"['WebServices', '470qda']",226,,2652115,AASI003327,Pending,1900-01-01T00:00:00.0000000,,Partial Surrender,RSL - Apollo,,,,,2017-01-31T00:00:00.0000000,56639.5,69.0,14159.87,0.0,,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.5,0.0,3/3,0.5,inconsistent,financial-transaction
4,00ebc216-2905-45e4-8c5a-f9b0520b59f0,transaction,transaction-00ebc216-2905-45e4-8c5a-f9b0520b59f0,['BDB0007018'],"['WebServices', '470FJX']",226,,2643623,ATMGP01557,Pending,1900-01-01T00:00:00.0000000,,Issue,RSL - Eleos,Person,,,,2021-10-27T00:00:00.0000000,0.0,64.0,0.0,0.0,,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.5,0.0,0.0,3/3,0.1666666666666666,inconsistent,non-financial-transaction
5,01009f97-998c-4ead-bf85-6fa115e22738,transaction,transaction-01009f97-998c-4ead-bf85-6fa115e22738,['BDB0001005'],"['WebServices', '470kax']",226,,2654429,ATMGP01561,Pending,1900-01-01T00:00:00.0000000,,Issue,RSL - Eleos,Person,,,,2021-10-28T00:00:00.0000000,0.0,76.0,0.0,0.0,,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.5,0.0,0.0,3/3,0.1666666666666666,inconsistent,non-financial-transaction
6,01466bde-2758-4b6c-91a8-075b6c5deb53,transaction,transaction-01466bde-2758-4b6c-91a8-075b6c5deb53,['BDB9901092'],"['WebServices', '470fnx']",226,,2654426,ATMIE21080,Pending,1900-01-01T00:00:00.0000000,,Issue,RSL - Eleos,Person,,,,2021-10-27T00:00:00.0000000,0.0,74.0,0.0,0.0,,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.5,0.0,0.0,3/3,0.1666666666666666,inconsistent,non-financial-transaction
7,0154b0c6-dce5-49d5-a682-dd72f7a57e05,transaction,transaction-0154b0c6-dce5-49d5-a682-dd72f7a57e05,,"['WebServices', '470qda', '303dwk']",226,,2654288,ATMI501851,Pending Approval,1900-01-01T00:00:00.0000000,,Full Surrender,RSL - Eleos,,,,,2016-10-27T00:00:00.0000000,0.0,73.0,278155.55,0.0,,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.3333333333333333,0.0,3/3,0.4444444444444444,inconsistent,financial-transaction
8,0163141c-46df-4ec5-8b0f-aaf009f72438,transaction,transaction-0163141c-46df-4ec5-8b0f-aaf009f72438,['BDB0011994'],"['WebServices', '470lcr']",226,,2645704,RGM5E00361,Pending,1900-01-01T00:00:00.0000000,,Issue,RSL - Reliance Guarantee,Person,,,,2021-10-29T00:00:00.0000000,0.0,66.0,0.0,0.0,,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.5,0.0,0.0,3/3,0.1666666666666666,inconsistent,non-financial-transaction
9,0197291e-a927-440c-ba72-7f6e49532c2c,transaction,transaction-0197291e-a927-440c-ba72-7f6e49532c2c,['BDB0003544'],"['WebServices', '470FJX']",226,,2654435,ATMIE21238,Pending,1900-01-01T00:00:00.0000000,,Issue,RSL - Eleos,Person,,,,2021-11-02T00:00:00.0000000,0.0,85.0,0.0,0.0,,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.5,0.0,0.0,3/3,0.1666666666666666,inconsistent,non-financial-transaction
10,01ca9d4a-d0df-4042-bc8e-b8e320726a43,transaction,transaction-01ca9d4a-d0df-4042-bc8e-b8e320726a43,['BDB0010256'],"['470grw', 'WebServices']",226,,2645780,KXE0000725,Completed,2021-11-01T00:00:00.0000000,,Issue,RSL - Keystone,Person,,,,2021-11-01T00:00:00.0000000,0.0,67.0,0.0,0.0,,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.5,0.0,0.0,3/3,0.1666666666666666,inconsistent,non-financial-transaction
11,01e96da1-170f-4607-989f-3058f2887873,transaction,transaction-01e96da1-170f-4607-989f-3058f2887873,['BDB9915500'],['470ckx'],226,,2652040,K5E0008747,Pending,1900-01-01T00:00:00.0000000,,Issue,RSL - Keystone,Person,,,,2021-11-15T00:00:00.0000000,,77.0,,,,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.0,0.0,3/3,0.3333333333333333,inconsistent,non-financial-transaction
12,01f4003c-80d3-46d4-bcc4-bc9cf71e8e07,transaction,transaction-01f4003c-80d3-46d4-bcc4-bc9cf71e8e07,['BDB9902141'],"['470wbm', 'WebServices']",226,,2649354,K5E0008789,Completed,2021-11-02T00:00:00.0000000,,Issue,RSL - Keystone,Person,,,,2021-11-01T00:00:00.0000000,0.0,74.0,0.0,0.0,,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.0,0.0,3/3,0.3333333333333333,inconsistent,non-financial-transaction
13,020d2de9-c1cd-43dd-946b-ee93d9142d14,transaction,transaction-020d2de9-c1cd-43dd-946b-ee93d9142d14,"['BDB0012278', 'BDB0017767']","['WebServices', '470wbm']",226,,2653381,ATMIE20993,Pending,1900-01-01T00:00:00.0000000,,Issue,RSL - Eleos,Person,,,,2021-10-22T00:00:00.0000000,0.0,69.0,0.0,0.0,,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.0,0.0,3/3,0.3333333333333333,inconsistent,non-financial-transaction
14,021fbd32-5a82-4e2e-a20c-eb2cbcc7451b,transaction,transaction-021fbd32-5a82-4e2e-a20c-eb2cbcc7451b,['BDB9902266'],"['470ckx', 'WebServices']",226,,2654366,ATMIE20845,Completed,2021-11-04T00:00:00.0000000,,Issue,RSL - Eleos,Person,,,,2021-11-04T00:00:00.0000000,0.0,77.0,0.0,0.0,,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.0,0.0,3/3,0.3333333333333333,inconsistent,non-financial-transaction
15,02438f56-3e99-4b6c-9885-1dc5d279d632,transaction,transaction-02438f56-3e99-4b6c-9885-1dc5d279d632,['BDB0005606'],"['WebServices', '470lcr']",226,,2643614,ATMGE03553,Pending,1900-01-01T00:00:00.0000000,,Issue,RSL - Eleos,Person,,,,2021-10-26T00:00:00.0000000,0.0,85.0,0.0,0.0,,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.5,0.0,0.0,3/3,0.1666666666666666,inconsistent,non-financial-transaction
16,02c565a9-d5cf-4ba5-bd0d-84b20aded21a,transaction,transaction-02c565a9-d5cf-4ba5-bd0d-84b20aded21a,['BDB0002111'],"['WebServices', '470fbd']",226,,2643600,K5E0002316,Pending,1900-01-01T00:00:00.0000000,,Partial Surrender,RSL - Keystone,Person,,,,2018-06-15T00:00:00.0000000,54698.3,64.0,7054.58,54.58,,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.5,0.0,3/3,0.5,inconsistent,financial-transaction
17,032e09ca-9ebc-4093-aee1-1e08d303f3c0,transaction,transaction-032e09ca-9ebc-4093-aee1-1e08d303f3c0,['BDB0008855'],"['470ckx', 'WebServices']",226,,2654346,ATMIE20814,Completed,2021-11-04T00:00:00.0000000,,Issue,RSL - Eleos,Person,,,,2021-11-04T00:00:00.0000000,0.0,55.0,0.0,0.0,,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.0,0.0,3/3,0.3333333333333333,inconsistent,non-financial-transaction
18,034edd27-4877-43d1-b36f-210761c6d0b8,transaction,transaction-034edd27-4877-43d1-b36f-210761c6d0b8,['BDB0014603'],"['470tas', 'WebServices']",226,,2643792,ATMIE20987,Completed,2021-10-28T00:00:00.0000000,,Issue,RSL - Eleos,Person,,,,2021-10-22T00:00:00.0000000,0.0,67.0,0.0,0.0,,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.0,0.0,3/3,0.3333333333333333,inconsistent,non-financial-transaction
19,03629c7f-5378-470f-b62e-aa7dda220ddd,transaction,transaction-03629c7f-5378-470f-b62e-aa7dda220ddd,['BDB9902029'],"['WebServices', '470wbm']",226,,2652143,ATMIE21141,Pending,1900-01-01T00:00:00.0000000,,Issue,RSL - Eleos,Person,,,,2021-10-28T00:00:00.0000000,0.0,60.0,0.0,0.0,,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.0,0.0,3/3,0.3333333333333333,inconsistent,non-financial-transaction
20,0435e452-8e7c-4206-8983-6a38d9d31158,transaction,transaction-0435e452-8e7c-4206-8983-6a38d9d31158,"['BDB0008913', 'BDB0016356', 'BDB9906631']","['470lcr', 'WebServices']",226,,2643717,K5E0008793,Completed,2021-11-01T00:00:00.0000000,,Issue,RSL - Keystone,Person,,,,2021-11-01T00:00:00.0000000,0.0,61.0,0.0,0.0,,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.5,0.0,0.0,3/3,0.1666666666666666,inconsistent,non-financial-transaction
21,0482d157-f40c-4b4d-824c-a584c2264ff6,transaction,transaction-0482d157-f40c-4b4d-824c-a584c2264ff6,['BDB0010257'],"['WebServices', '470grw']",226,,2644616,ATMIP09586,Pending,1900-01-01T00:00:00.0000000,,Issue,RSL - Eleos,Person,,,,2021-10-26T00:00:00.0000000,0.0,67.0,0.0,0.0,,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.5,0.0,0.0,3/3,0.1666666666666666,inconsistent,non-financial-transaction
22,04df2c48-2cf6-44e2-9d1c-5b7b15907678,transaction,transaction-04df2c48-2cf6-44e2-9d1c-5b7b15907678,['BDB9901817'],"['470wbm', 'WebServices']",226,,2644703,ATMIE21002,Completed,2021-10-31T00:00:00.0000000,,Issue,RSL - Eleos,Person,,,,2021-10-25T00:00:00.0000000,0.0,67.0,0.0,0.0,,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.0,0.0,3/3,0.3333333333333333,inconsistent,non-financial-transaction
23,052c4116-f529-4c80-9dc3-2ff0ce09fb69,transaction,transaction-052c4116-f529-4c80-9dc3-2ff0ce09fb69,['IND0016905'],"['470sce', 'WebServices']",226,,2654309,ATMIP09546,Completed,2021-11-04T00:00:00.0000000,,Issue,RSL - Eleos,Person,,,,2021-11-03T00:00:00.0000000,0.0,75.0,0.0,0.0,,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.5,0.0,0.0,3/3,0.1666666666666666,inconsistent,non-financial-transaction
24,059b3371-eb32-4607-b5b9-cc84cb9a37c5,transaction,transaction-059b3371-eb32-4607-b5b9-cc84cb9a37c5,['BDB0013042'],"['470FJX', 'WebServices']",226,,2645758,ATMGE03566,Completed,2021-11-01T00:00:00.0000000,,Issue,RSL - Eleos,Person,,,,2021-10-28T00:00:00.0000000,0.0,56.0,0.0,0.0,,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.5,0.0,0.0,3/3,0.1666666666666666,inconsistent,non-financial-transaction
25,05cccd92-1f58-44bf-a4b2-2c9a76665609,transaction,transaction-05cccd92-1f58-44bf-a4b2-2c9a76665609,,"['WebServices', '470srl']",226,,2644689,K700004225,Pending,1900-01-01T00:00:00.0000000,,Cost Basis Adjustment,RSL - Keystone,,,,,2016-02-16T00:00:00.0000000,212052.92,80.0,0.0,0.0,,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.5,0.5,0.0,3/3,0.3333333333333333,inconsistent,financial-transaction
26,05f18bda-8738-41a0-9470-4ca4696f0ad3,transaction,transaction-05f18bda-8738-41a0-9470-4ca4696f0ad3,"['BDB0000032', 'IND0000031']","['WebServices', '725dpl']",226,,2653450,K5P0004048,Pending,1900-01-01T00:00:00.0000000,,Partial Surrender,RSL - Keystone,Person,,,,2019-02-01T00:00:00.0000000,105613.48,58.0,6250.0,0.0,,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.5,0.0,3/3,0.5,inconsistent,financial-transaction
27,06054258-b817-4320-a046-579c23059c1f,transaction,transaction-06054258-b817-4320-a046-579c23059c1f,['BDB9922221'],"['470FJX', 'WebServices']",226,,2653411,ATMIE21048,Completed,2021-11-03T00:00:00.0000000,,Issue,RSL - Eleos,Person,,,,2021-10-26T00:00:00.0000000,0.0,82.0,0.0,0.0,,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.5,0.0,0.0,3/3,0.1666666666666666,inconsistent,non-financial-transaction
28,0628c63b-c322-4f13-ad78-817cc9184213,transaction,transaction-0628c63b-c322-4f13-ad78-817cc9184213,['IND0017389'],"['WebServices', '470FJX']",226,,2643613,ATMIP09566,Pending,1900-01-01T00:00:00.0000000,,Issue,RSL - Eleos,Person,,,,2021-10-26T00:00:00.0000000,0.0,82.0,0.0,0.0,,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.5,0.0,0.0,3/3,0.1666666666666666,inconsistent,non-financial-transaction
29,063c131f-5abc-4f42-b212-b9c66311bd9c,transaction,transaction-063c131f-5abc-4f42-b212-b9c66311bd9c,['BDB0017030'],"['470max', 'WebServices']",226,,2644621,ATMIE20977,Completed,2021-10-31T00:00:00.0000000,,Issue,RSL - Eleos,Person,,,,2021-10-22T00:00:00.0000000,0.0,66.0,0.0,0.0,,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.0,0.0,3/3,0.3333333333333333,inconsistent,non-financial-transaction
30,0650c6be-18af-457e-9761-d6e93de7fb63,transaction,transaction-0650c6be-18af-457e-9761-d6e93de7fb63,,"['470mex', '470qda', 'WebServices']",226,,2653366,ATSI004603,Completed,2021-11-03T00:00:00.0000000,,Full Surrender,RSL - Eleos,,,,,2016-08-24T00:00:00.0000000,0.0,72.0,87566.96,0.0,,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.6666666666666666,0.0,3/3,0.5555555555555555,inconsistent,financial-transaction
31,07253d5b-0492-46b6-90be-b6d2a12f798c,transaction,transaction-07253d5b-0492-46b6-90be-b6d2a12f798c,,"['470mkx', 'WebServices']",226,,2653437,AAMG010031,Completed,2021-11-03T00:00:00.0000000,,Death Claim,RSL - Apollo,,,,,2016-08-17T00:00:00.0000000,0.0,80.0,0.0,0.0,,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.0,0.5,3/3,0.5,inconsistent,financial-transaction
32,07849a02-1d40-42d1-a3a6-a13dc896fd66,transaction,transaction-07849a02-1d40-42d1-a3a6-a13dc896fd66,['BDB0012332'],"['WebServices', '470lcr']",226,,2643631,ATMIE21057,Pending,1900-01-01T00:00:00.0000000,,Issue,RSL - Eleos,Person,,,,2021-10-26T00:00:00.0000000,0.0,55.0,0.0,0.0,,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.5,0.0,0.0,3/3,0.1666666666666666,inconsistent,non-financial-transaction
33,0818b248-e4ec-498a-9be5-fb8702405cba,transaction,transaction-0818b248-e4ec-498a-9be5-fb8702405cba,['BDB0009348'],"['470grw', 'WebServices']",226,,2644567,RGM5P00157,Completed,2021-10-31T00:00:00.0000000,,Issue,RSL - Reliance Guarantee,Person,,,,2021-10-27T00:00:00.0000000,0.0,73.0,0.0,0.0,,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.5,0.0,0.0,3/3,0.1666666666666666,inconsistent,non-financial-transaction
34,08496666-8c05-48b0-bf6e-28ddf60b05ca,transaction,transaction-08496666-8c05-48b0-bf6e-28ddf60b05ca,,"['470fbd', 'WebServices']",226,,2649363,KX00004160,Completed,2021-11-02T00:00:00.0000000,,Partial Surrender,RSL - Keystone,,,,,2014-10-15T00:00:00.0000000,13191.84,66.0,3765.81,62.1,,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.5,0.0,3/3,0.5,inconsistent,financial-transaction
35,085618d4-50a6-4a9d-93a2-9418967be453,transaction,transaction-085618d4-50a6-4a9d-93a2-9418967be453,['IND0008064'],['470gtc'],226,,2644595,ATMIP05433,Pending,1900-01-01T00:00:00.0000000,,Partial Surrender,RSL - Eleos,Person,,,,2019-04-11T00:00:00.0000000,,67.0,,,,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,1.0,0.0,3/3,0.6666666666666666,inconsistent,financial-transaction
36,089b1610-8dd6-4c2c-9a4a-b6c9b4661cac,transaction,transaction-089b1610-8dd6-4c2c-9a4a-b6c9b4661cac,['BDB0007018'],"['470max', 'WebServices']",226,,2645729,ATMGP01549,Completed,2021-11-01T00:00:00.0000000,,Issue,RSL - Eleos,Person,,,,2021-10-22T00:00:00.0000000,0.0,67.0,0.0,0.0,,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.0,0.0,3/3,0.3333333333333333,inconsistent,non-financial-transaction
37,08d403d6-15f6-4ec3-a23a-29a88a87780a,transaction,transaction-08d403d6-15f6-4ec3-a23a-29a88a87780a,['BDB9908979'],['470sce'],226,,2653496,K7E0005425,Pending,1900-01-01T00:00:00.0000000,,Issue,RSL - Keystone,Person,,,,2021-11-15T00:00:00.0000000,,74.0,,,,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,0.0,0.0,3/3,0.0,consistent,non-financial-transaction
38,093b665a-0a6e-4e96-9a0e-81cf06638375,transaction,transaction-093b665a-0a6e-4e96-9a0e-81cf06638375,['BDB0004925'],"['470vrd', 'WebServices']",226,,2652119,K7E0005474,Completed,2021-11-02T00:00:00.0000000,,Issue,RSL - Keystone,Person,,,,2021-11-01T00:00:00.0000000,0.0,63.0,0.0,0.0,,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.5,0.0,0.0,3/3,0.1666666666666666,inconsistent,non-financial-transaction
39,09639302-d5d2-41f5-8eb9-900f19cd6a89,transaction,transaction-09639302-d5d2-41f5-8eb9-900f19cd6a89,['BDB9905947'],"['WebServices', '470knx']",226,,2652029,ATMIE18570,Pending,1900-01-01T00:00:00.0000000,,Partial Surrender,RSL - Eleos,Person,,,,2021-07-19T00:00:00.0000000,43826.83,74.0,1877.28,0.0,,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.5,0.0,3/3,0.5,inconsistent,financial-transaction
40,097f462f-fba6-4b48-86bd-d404b1e99155,transaction,transaction-097f462f-fba6-4b48-86bd-d404b1e99155,['BDB0013200'],['470ckx'],226,,2652122,K5E0008774,Pending,1900-01-01T00:00:00.0000000,,Issue,RSL - Keystone,Person,,,,2021-11-15T00:00:00.0000000,,63.0,,,,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.0,0.0,3/3,0.3333333333333333,inconsistent,non-financial-transaction
41,0a1783d6-148b-405c-9b6f-82e439de212c,transaction,transaction-0a1783d6-148b-405c-9b6f-82e439de212c,,"['470qda', 'WebServices']",226,,2652038,AASI002696,Completed,2021-11-02T00:00:00.0000000,,Full Surrender,RSL - Apollo,,,,,2014-10-20T00:00:00.0000000,0.0,77.0,35208.25,0.0,,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.5,0.0,3/3,0.5,inconsistent,financial-transaction
42,0a3e93b2-b07e-42e5-a059-9a74e3d60ea4,transaction,transaction-0a3e93b2-b07e-42e5-a059-9a74e3d60ea4,['IND9911741'],['470qda'],226,,2654284,AAMGP00837,Pending,1900-01-01T00:00:00.0000000,,Full Surrender,RSL - Apollo,Person,,,,2018-08-02T00:00:00.0000000,,58.0,,,,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,1.0,0.0,3/3,0.6666666666666666,inconsistent,financial-transaction
43,0aa97827-bd38-45fe-a3ed-548e366fed25,transaction,transaction-0aa97827-bd38-45fe-a3ed-548e366fed25,"['BDB0017397', 'BDB0017593', 'BDB0017600']","['WebServices', '470FJX']",226,,2644552,ATMIE20786,Pending,1900-01-01T00:00:00.0000000,,Issue,RSL - Eleos,Person,,,,2021-10-15T00:00:00.0000000,0.0,66.0,0.0,0.0,,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.5,0.0,0.0,3/3,0.1666666666666666,inconsistent,non-financial-transaction
44,0ad1e603-55af-47bb-954d-67a8f7dcb388,transaction,transaction-0ad1e603-55af-47bb-954d-67a8f7dcb388,,"['470fbd', 'WebServices']",226,,2643651,ATMI006862,Completed,2021-10-28T00:00:00.0000000,,Partial Surrender,RSL - Eleos,,,,,2011-05-17T00:00:00.0000000,164021.78,50.0,7230.85,0.0,,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.5,0.0,3/3,0.5,inconsistent,financial-transaction
45,0b453451-79ab-45e2-9d89-bc18307dbd38,transaction,transaction-0b453451-79ab-45e2-9d89-bc18307dbd38,['BDB9901417'],"['WebServices', '470fbd']",226,,2645818,K7E0000328,Pending,1900-01-01T00:00:00.0000000,,Partial Surrender,RSL - Keystone,Person,,,,2017-06-15T00:00:00.0000000,51004.79,66.0,5500.0,0.0,,siu,"{'uc2e': None, 'uc7e': None, 'uc8e': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,0.5,0.0,3/3,0.5,inconsistent,financial-transaction
