,id,type,referenceDocumentId,agentIds,employeeIds,batchId,applicationSignedState,shortId,policyId,status,receivedDate,signDate,modelType,productType,ownerType,moneySourceType,paperworkReceivedDate,electronicReceivedDate,issueDate,policyValue,policyAge,policyWithdrawals,surrenderCharges,suitabilityScore,role,ops,ops.uc1a,ops.uc2a,ops.uc6a,ops.uc7a,ops.uc8a,ops.uc5,ops.eligibleHypothesis,ops.score,ops.predictedDisposition,template
227,ATMIE21285,application,application-ATMIE21285,['BDB0016310'],['WebServices'],226,CT,ATMIE21285,,Submitted,2021-11-03T00:00:00.0000000,2021-11-03T00:00:00.0000000,E-App,RSL - Eleos,Person,New Money,,2021-11-03T00:00:00.0000000,2021-11-04T00:00:00.0000000,30000.0,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,0.0,,0.0,0.0,0.0,5/6,0.0,consistent,application
228,ATMIE21286,application,application-ATMIE21286,['BDB0016310'],['WebServices'],226,CT,ATMIE21286,,Submitted,2021-11-02T00:00:00.0000000,2021-11-02T00:00:00.0000000,E-App,RSL - Eleos,Person,New Money,,2021-11-02T00:00:00.0000000,,48225.0,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,0.0,,0.0,0.0,0.0,5/6,0.0,consistent,application
229,ATMIE21287,application,application-ATMIE21287,['BDB9901141'],['WebServices'],226,NC,ATMIE21287,,Submitted,2021-11-03T00:00:00.0000000,2021-11-03T00:00:00.0000000,E-App,RSL - Eleos,Person,,,2021-11-03T00:00:00.0000000,,,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,0.0,,0.0,0.0,0.0,5/6,0.0,consistent,application
230,ATMIE21288,application,application-ATMIE21288,['BDB0013514'],['WebServices'],226,NC,ATMIE21288,,Submitted,2021-10-27T00:00:00.0000000,2021-10-27T00:00:00.0000000,E-App,RSL - Eleos,Person,New Money,,2021-10-27T00:00:00.0000000,,25000.0,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,1.0,,0.0,0.0,0.0,5/6,0.2,inconsistent,application
231,ATMIE21289,application,application-ATMIE21289,['BDB9901336'],['WebServices'],226,WV,ATMIE21289,,Submitted,2021-11-03T00:00:00.0000000,2021-11-03T00:00:00.0000000,E-App,RSL - Eleos,Person,Direct Transfer,,2021-11-03T00:00:00.0000000,2021-11-04T00:00:00.0000000,17938.36,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,0.0,,0.0,0.0,0.0,5/6,0.0,consistent,application
232,ATMIE21290,application,application-ATMIE21290,['BDB0017201'],['WebServices'],226,GA,ATMIE21290,,Submitted,2021-10-25T00:00:00.0000000,2021-10-25T00:00:00.0000000,E-App,RSL - Eleos,Person,New Money,1900-01-01T00:00:00.0000000,2021-10-25T00:00:00.0000000,2021-11-04T00:00:00.0000000,114920.91,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",,,,,,0.0,1/6,0.0,consistent,application
233,ATMIE21291,application,application-ATMIE21291,['BDB0013351'],['WebServices'],226,HI,ATMIE21291,,Submitted,2021-10-26T00:00:00.0000000,2021-10-26T00:00:00.0000000,E-App,RSL - Eleos,Person,,,2021-10-26T00:00:00.0000000,,,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,0.0,,,0.0,0.0,4/6,0.0,consistent,application
234,ATMIE21292,application,application-ATMIE21292,['BDB0015897'],['WebServices'],226,LA,ATMIE21292,,Submitted,2021-10-28T00:00:00.0000000,2021-10-28T00:00:00.0000000,E-App,RSL - Eleos,Person,Direct Transfer,,2021-10-28T00:00:00.0000000,2021-11-04T00:00:00.0000000,320000.0,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,,,,0.0,0.0,3/6,0.0,consistent,application
235,ATMIE21293,application,application-ATMIE21293,['BDB0005103'],['WebServices'],226,TN,ATMIE21293,,Submitted,2021-11-04T00:00:00.0000000,2021-11-04T00:00:00.0000000,E-App,RSL - Eleos,Person,New Money,,2021-11-04T00:00:00.0000000,2021-11-04T00:00:00.0000000,225000.0,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,1.0,,1.0,0.0,0.0,5/6,0.4,inconsistent,application
236,ATMIE21294,application,application-ATMIE21294,['BDB0010802'],['WebServices'],226,FL,ATMIE21294,,Submitted,2021-11-04T00:00:00.0000000,2021-11-04T00:00:00.0000000,E-App,RSL - Eleos,Person,,,2021-11-04T00:00:00.0000000,2021-11-04T00:00:00.0000000,,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,0.0,,0.0,0.0,0.0,5/6,0.0,consistent,application
237,ATMIE21295,application,application-ATMIE21295,['BDB0014026'],['WebServices'],226,OH,ATMIE21295,,Submitted,2021-11-04T00:00:00.0000000,2021-11-04T00:00:00.0000000,E-App,RSL - Eleos,Person,,,2021-11-04T00:00:00.0000000,2021-11-04T00:00:00.0000000,,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,,,0.0,0.0,0.0,4/6,0.0,consistent,application
238,ATMIE21296,application,application-ATMIE21296,['BDB0010802'],['WebServices'],226,FL,ATMIE21296,,Submitted,2021-11-04T00:00:00.0000000,2021-11-04T00:00:00.0000000,E-App,RSL - Eleos,Person,New Money,,2021-11-04T00:00:00.0000000,2021-11-04T00:00:00.0000000,100000.0,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,0.0,,0.0,0.0,0.0,5/6,0.0,consistent,application
239,ATMIE21297,application,application-ATMIE21297,['BDB9913062'],['WebServices'],226,MS,ATMIE21297,,Submitted,2021-11-03T00:00:00.0000000,2021-11-03T00:00:00.0000000,E-App,RSL - Eleos,Person,,1900-01-01T00:00:00.0000000,2021-11-03T00:00:00.0000000,2021-11-03T00:00:00.0000000,,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,0.0,,0.0,0.0,0.0,5/6,0.0,consistent,application
240,ATMIE21298,application,application-ATMIE21298,['BDB0015247'],['WebServices'],226,GA,ATMIE21298,,Submitted,2021-11-03T00:00:00.0000000,2021-11-03T00:00:00.0000000,E-App,RSL - Eleos,Person,New Money,,2021-11-03T00:00:00.0000000,,200000.0,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",,,,,,0.0,1/6,0.0,consistent,application
241,ATMIE21299,application,application-ATMIE21299,['BDB0017381'],['WebServices'],226,NE,ATMIE21299,,Submitted,2021-11-03T00:00:00.0000000,2021-11-03T00:00:00.0000000,E-App,RSL - Eleos,Person,,,2021-11-03T00:00:00.0000000,2021-11-03T00:00:00.0000000,,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",,,,,,0.0,1/6,0.0,consistent,application
242,ATMIE21300,application,application-ATMIE21300,['BDB9922065'],['WebServices'],226,TX,ATMIE21300,,Submitted,2021-11-04T00:00:00.0000000,2021-11-04T00:00:00.0000000,E-App,RSL - Eleos,Person,New Money,,2021-11-04T00:00:00.0000000,2021-11-04T00:00:00.0000000,10000.0,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,,,,0.0,0.0,3/6,0.0,consistent,application
243,ATMIE21301,application,application-ATMIE21301,['BDB0003582'],['WebServices'],226,NJ,ATMIE21301,,Submitted,2021-11-02T00:00:00.0000000,2021-11-02T00:00:00.0000000,E-App,RSL - Eleos,Person,New Money,,2021-11-02T00:00:00.0000000,2021-11-04T00:00:00.0000000,100000.0,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,1.0,0.0,0.0,0.0,0.0,6/6,0.1666666666666666,inconsistent,application
244,ATMIE21302,application,application-ATMIE21302,['BDB0003576'],['WebServices'],226,NJ,ATMIE21302,,Submitted,2021-11-03T00:00:00.0000000,2021-11-03T00:00:00.0000000,E-App,RSL - Eleos,Person,New Money,,2021-11-03T00:00:00.0000000,2021-11-04T00:00:00.0000000,106415.69,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,1.0,0.0,0.0,0.0,0.0,6/6,0.1666666666666666,inconsistent,application
245,ATMIE21303,application,application-ATMIE21303,['BDB0015897'],['WebServices'],226,AL,ATMIE21303,,Submitted,2021-10-28T00:00:00.0000000,2021-10-28T00:00:00.0000000,E-App,RSL - Eleos,Person,Direct Transfer,,2021-10-28T00:00:00.0000000,2021-11-04T00:00:00.0000000,97155.3,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,,,,0.0,0.0,3/6,0.0,consistent,application
246,ATMIP09606,application,application-ATMIP09606,['IND0004209'],['162blx'],226,GA,ATMIP09606,,Submitted,2021-10-27T00:00:00.0000000,2021-10-21T00:00:00.0000000,Mail,RSL - Eleos,Person,,2021-10-27T00:00:00.0000000,2021-10-27T00:00:00.0000000,,,,,,15.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,,,,0.0,0.0,3/6,0.0,consistent,application
247,ATMIP09607,application,application-ATMIP09607,['BDB9917184'],['162blx'],226,MI,ATMIP09607,,Submitted,2021-10-27T00:00:00.0000000,2021-10-22T00:00:00.0000000,Mail,RSL - Eleos,Person,,2021-10-27T00:00:00.0000000,2021-10-27T00:00:00.0000000,2021-10-27T00:00:00.0000000,,,,,25.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,0.0,,1.0,0.0,0.0,5/6,0.2,inconsistent,application
248,ATMIP09608,application,application-ATMIP09608,['IND9908524'],['162blx'],226,OH,ATMIP09608,,Submitted,2021-10-28T00:00:00.0000000,2021-10-26T00:00:00.0000000,Mail,RSL - Eleos,Person,,2021-10-28T00:00:00.0000000,2021-10-28T00:00:00.0000000,2021-10-28T00:00:00.0000000,,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,1.0,,0.0,0.0,0.0,5/6,0.2,inconsistent,application
249,ATMIP09609,application,application-ATMIP09609,['BDB0002710'],['470djl'],226,CA,ATMIP09609,,Submitted,2021-10-28T00:00:00.0000000,2021-10-21T00:00:00.0000000,Mail,RSL - Eleos,Person,,2021-10-28T00:00:00.0000000,2021-10-28T00:00:00.0000000,2021-10-28T00:00:00.0000000,,,,,15.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,,,,0.0,0.0,3/6,0.0,consistent,application
250,ATMIP09610,application,application-ATMIP09610,['BDB9905709'],['162blx'],226,NC,ATMIP09610,,Submitted,2021-10-28T00:00:00.0000000,2021-10-20T00:00:00.0000000,Mail,RSL - Eleos,Person,,2021-10-28T00:00:00.0000000,2021-10-28T00:00:00.0000000,,,,,,25.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,0.0,,0.0,0.0,0.0,5/6,0.0,consistent,application
251,ATMIP09612,application,application-ATMIP09612,['IND9906518'],['162blx'],226,MA,ATMIP09612,,Submitted,2021-10-28T00:00:00.0000000,2021-10-20T00:00:00.0000000,Mail,RSL - Eleos,Person,,2021-10-28T00:00:00.0000000,2021-10-28T00:00:00.0000000,,,,,,25.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",,,,,,0.0,1/6,0.0,consistent,application
252,ATMIP09613,application,application-ATMIP09613,['BDB9906824'],['162blx'],226,CT,ATMIP09613,,Submitted,2021-10-28T00:00:00.0000000,2021-10-27T00:00:00.0000000,Mail,RSL - Eleos,Person,,2021-10-28T00:00:00.0000000,2021-10-28T00:00:00.0000000,2021-10-28T00:00:00.0000000,,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,0.0,,0.0,0.0,0.0,5/6,0.0,consistent,application
253,ATMIP09614,application,application-ATMIP09614,['BDB0001793'],['162blx'],226,MA,ATMIP09614,,Submitted,2021-10-29T00:00:00.0000000,2021-10-28T00:00:00.0000000,Mail,RSL - Eleos,Person,,,2021-10-29T00:00:00.0000000,2021-10-29T00:00:00.0000000,,,,,25.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,1.0,0.0,0.0,0.0,0.0,6/6,0.1666666666666666,inconsistent,application
254,ATMIP09615,application,application-ATMIP09615,['IND9911594'],['470kse'],226,FL,ATMIP09615,,Submitted,2021-10-29T00:00:00.0000000,2021-10-26T00:00:00.0000000,Mail,RSL - Eleos,Person,,,2021-10-29T00:00:00.0000000,2021-10-29T00:00:00.0000000,,,,,40.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,,,0.0,0.0,0.0,4/6,0.0,consistent,application
255,ATMIP09616,application,application-ATMIP09616,"['IND9913147', 'IND9912724']",['162blx'],226,WV,ATMIP09616,,Submitted,2021-10-29T00:00:00.0000000,2021-10-25T00:00:00.0000000,Mail,RSL - Eleos,Person,,,2021-10-29T00:00:00.0000000,,,,,,15.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,1.0,,0.0,0.0,0.0,5/6,0.2,inconsistent,application
256,ATMIP09617,application,application-ATMIP09617,['BDB0007410'],['470kse'],226,RI,ATMIP09617,,Submitted,2021-10-21T00:00:00.0000000,2021-10-21T00:00:00.0000000,Mail,RSL - Eleos,Person,,,2021-10-21T00:00:00.0000000,2021-11-01T00:00:00.0000000,,,,,165.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,0.0,,0.0,0.0,1.0,5/6,0.2,inconsistent,application
257,ATMIP09618,application,application-ATMIP09618,['BDB9917969'],['162blx'],226,AR,ATMIP09618,,Submitted,2021-11-01T00:00:00.0000000,2021-10-28T00:00:00.0000000,Mail,RSL - Eleos,Person,,2021-11-01T00:00:00.0000000,2021-11-01T00:00:00.0000000,2021-11-01T00:00:00.0000000,,,,,10.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,,,,0.0,0.0,3/6,0.0,consistent,application
258,ATMIP09619,application,application-ATMIP09619,['BDB0011082'],['162blx'],226,OH,ATMIP09619,,Submitted,2021-11-01T00:00:00.0000000,2021-10-23T00:00:00.0000000,Mail,RSL - Eleos,Person,,2021-11-01T00:00:00.0000000,2021-11-01T00:00:00.0000000,,,,,,15.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,0.0,,1.0,0.0,0.0,5/6,0.2,inconsistent,application
259,ATMIP09620,application,application-ATMIP09620,,['162blx'],226,KY,ATMIP09620,,Submitted,2021-11-01T00:00:00.0000000,2021-10-29T00:00:00.0000000,Mail,RSL - Eleos,Person,,2021-11-01T00:00:00.0000000,2021-11-01T00:00:00.0000000,2021-11-01T00:00:00.0000000,,,,,15.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",,,,,,0.0,1/6,0.0,consistent,application
260,ATMIP09621,application,application-ATMIP09621,['BDB9918136'],['470djl'],226,CA,ATMIP09621,,Submitted,2021-11-01T00:00:00.0000000,2021-10-26T00:00:00.0000000,Mail,RSL - Eleos,Person,,,2021-11-01T00:00:00.0000000,,,,,,25.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,1.0,,0.0,0.0,0.0,5/6,0.2,inconsistent,application
261,ATMIP09622,application,application-ATMIP09622,['IND0017607'],['162blx'],226,CA,ATMIP09622,,Submitted,2021-11-01T00:00:00.0000000,2021-10-29T00:00:00.0000000,Mail,RSL - Eleos,Person,,2021-11-01T00:00:00.0000000,2021-11-01T00:00:00.0000000,,,,,,75.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",,,,,,1.0,1/6,1.0,inconsistent,application
262,ATMIP09623,application,application-ATMIP09623,"['BDB0005302', 'BDB0001969']",['470djl'],226,MN,ATMIP09623,,Submitted,2021-11-01T00:00:00.0000000,2021-10-29T00:00:00.0000000,Mail,RSL - Eleos,Person,,2021-11-01T00:00:00.0000000,2021-11-01T00:00:00.0000000,,,,,,25.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,0.0,,0.0,0.0,0.0,5/6,0.0,consistent,application
263,ATMIP09624,application,application-ATMIP09624,['BDB0003444'],['162blx'],226,NC,ATMIP09624,,Submitted,2021-11-01T00:00:00.0000000,2021-10-26T00:00:00.0000000,Mail,RSL - Eleos,Person,,2021-11-01T00:00:00.0000000,2021-11-01T00:00:00.0000000,,,,,,15.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,,,,0.0,0.0,3/6,0.0,consistent,application
264,ATMIP09625,application,application-ATMIP09625,['IND0017640'],['162blx'],226,OH,ATMIP09625,,Submitted,2021-10-25T00:00:00.0000000,2021-10-22T00:00:00.0000000,Mail,RSL - Eleos,Person,,2021-11-01T00:00:00.0000000,2021-10-25T00:00:00.0000000,2021-11-03T00:00:00.0000000,,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,,,,0.0,0.0,3/6,0.0,consistent,application
265,ATMIP09626,application,application-ATMIP09626,['BDB9916149'],['162blx'],226,FL,ATMIP09626,,Submitted,2021-11-01T00:00:00.0000000,2021-10-28T00:00:00.0000000,Mail,RSL - Eleos,Person,,2021-11-01T00:00:00.0000000,2021-11-01T00:00:00.0000000,,,,,,150.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,1.0,,0.0,0.0,1.0,5/6,0.4,inconsistent,application
266,ATMIP09627,application,application-ATMIP09627,['IND0015777'],['162blx'],226,FL,ATMIP09627,,Submitted,2021-10-29T00:00:00.0000000,2021-10-26T00:00:00.0000000,Mail,RSL - Eleos,Person,,,2021-10-29T00:00:00.0000000,2021-10-29T00:00:00.0000000,,,,,50.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,,,,0.0,0.0,3/6,0.0,consistent,application
267,ATMIP09628,application,application-ATMIP09628,['BDB0012061'],['470djl'],226,GA,ATMIP09628,,Submitted,2021-11-02T00:00:00.0000000,2021-10-27T00:00:00.0000000,Mail,RSL - Eleos,Person,,2021-11-02T00:00:00.0000000,2021-11-02T00:00:00.0000000,2021-11-02T00:00:00.0000000,,,,,150.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,,,,0.0,1.0,3/6,0.3333333333333333,inconsistent,application
268,ATMIP09629,application,application-ATMIP09629,['BDB0005307'],['470djl'],226,MI,ATMIP09629,,Submitted,2021-11-02T00:00:00.0000000,2021-11-01T00:00:00.0000000,Mail,RSL - Eleos,Person,,2021-11-02T00:00:00.0000000,2021-11-02T00:00:00.0000000,2021-11-02T00:00:00.0000000,,,,,40.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,,,0.0,0.0,0.0,4/6,0.0,consistent,application
269,ATMIP09630,application,application-ATMIP09630,['BDB9918037'],['470djl'],226,GA,ATMIP09630,,Submitted,2021-11-02T00:00:00.0000000,2021-10-27T00:00:00.0000000,Mail,RSL - Eleos,Person,,2021-11-02T00:00:00.0000000,2021-11-02T00:00:00.0000000,2021-11-02T00:00:00.0000000,,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,0.0,,0.0,0.0,0.0,5/6,0.0,consistent,application
270,ATMIP09631,application,application-ATMIP09631,['IND9913424'],['470djl'],226,MI,ATMIP09631,,Submitted,2021-11-02T00:00:00.0000000,2021-10-18T00:00:00.0000000,Mail,RSL - Eleos,Organization,,2021-11-02T00:00:00.0000000,2021-11-02T00:00:00.0000000,2021-11-02T00:00:00.0000000,,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,0.0,,0.0,0.0,0.0,5/6,0.0,consistent,application
271,ATMIP09632,application,application-ATMIP09632,['IND0006208'],['470djl'],226,NH,ATMIP09632,,Submitted,2021-11-02T00:00:00.0000000,2021-10-25T00:00:00.0000000,Mail,RSL - Eleos,Person,,2021-11-02T00:00:00.0000000,2021-11-02T00:00:00.0000000,2021-11-02T00:00:00.0000000,,,,,15.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,,,0.0,0.0,0.0,4/6,0.0,consistent,application
